symbol,starttime,start_LTP,endtime,end_LTP,change_pct,start_buySellRatio,end_buySellRatio,bidAskSpread_start,bidAskSpread_end
NSE:STALLION-EQ,2025-09-25 10:22:15.291252,213.68,2025-09-25 10:30:01.374881,212.06,0.677,0.5138,0.4542,0.2100,0.2600
NSE:STALLION-EQ,2025-09-25 10:30:04.653306,211.83,2025-09-25 10:36:19.592082,210.38,0.877,0.4542,0.4142,0.2600,0.1800
NSE:STALLION-EQ,2025-09-25 10:36:21.584592,210.40,2025-09-25 10:45:45.060774,208.72,0.720,0.4142,0.4137,0.1800,0.1100
NSE:STALLION-EQ,2025-09-25 10:45:45.509697,208.41,2025-09-25 10:49:39.396376,210.20,0.663,0.4137,0.4824,0.1100,0.0800
NSE:STALLION-EQ,2025-09-25 10:50:17.850985,209.98,2025-09-25 10:57:18.231568,211.18,0.672,0.4682,0.4749,0.2100,0.2100
NSE:STALLION-EQ,2025-09-25 10:57:18.587873,211.48,2025-09-25 10:58:44.914325,209.81,0.696,0.4749,0.4375,0.2100,0.1700
NSE:STALLION-EQ,2025-09-25 11:22:38.133251,209.83,2025-09-25 11:42:02.047786,208.66,0.747,0.4360,0.4032,0.2200,0.1800
NSE:STALLION-EQ,2025-09-25 11:42:03.275592,208.68,2025-09-25 11:58:08.919132,209.90,0.683,0.4032,0.4418,0.1800,0.2100
NSE:STALLION-EQ,2025-09-25 11:58:10.830756,209.90,2025-09-25 12:08:48.323201,208.50,0.688,0.4402,0.4060,0.2100,0.1400
NSE:STALLION-EQ,2025-09-25 12:13:11.170506,208.97,2025-09-25 12:43:06.632411,207.49,0.677,0.4211,0.3576,0.2000,0.0100
NSE:STALLION-EQ,2025-09-25 12:43:07.793934,207.45,2025-09-25 13:01:28.641042,208.74,0.663,0.3614,0.4100,0.2300,0.2200
NSE:STALLION-EQ,2025-09-25 13:22:10.966648,208.25,2025-09-25 13:51:44.729220,209.99,0.664,0.3672,0.4161,0.2700,0.2200
NSE:STALLION-EQ,2025-09-25 13:51:45.516688,209.99,2025-09-25 13:55:55.102602,208.64,0.681,0.4165,0.3752,0.2200,0.2000
NSE:STALLION-EQ,2025-09-25 13:55:57.041064,208.54,2025-09-25 14:19:50.869552,209.70,0.667,0.3752,0.4500,0.2000,0.1400
NSE:STALLION-EQ,2025-09-25 14:26:36.657795,209.56,2025-09-25 14:53:59.592695,208.14,0.718,0.4418,0.3815,0.1300,0.2200
NSE:STALLION-EQ,2025-09-25 14:54:02.895423,208.14,2025-09-25 15:10:01.889277,210.00,0.884,0.3816,0.4558,0.2200,0.0800
NSE:STALLION-EQ,2025-09-25 15:10:17.249517,210.00,2025-09-25 15:14:31.507056,208.47,0.674,0.4499,0.4260,0.0200,0.2500
NSE:STAR-EQ,2025-09-25 09:36:35.967490,839.55,2025-09-25 10:06:31.462703,845.65,0.702,0.5781,0.9003,0.4000,0.4000
NSE:STARCEMENT-EQ,2025-09-25 10:06:21.841870,268.15,2025-09-25 10:35:49.845918,266.15,0.718,0.9575,0.7530,0.2000,0.0500
NSE:STARCEMENT-EQ,2025-09-25 13:49:30.689771,265.30,2025-09-25 14:18:50.258992,263.50,0.707,0.7491,0.4525,0.2000,0.2500
NSE:STARCEMENT-EQ,2025-09-25 14:41:10.493077,263.70,2025-09-25 15:11:10.310076,261.85,0.702,0.6209,0.6275,0.3000,0.2000
NSE:STARHEALTH-EQ,2025-09-25 10:08:40.054965,453.00,2025-09-25 10:38:33.711149,455.95,0.662,0.3975,0.4774,0.2500,0.0500
NSE:STARHEALTH-EQ,2025-09-25 11:37:19.177561,458.15,2025-09-25 12:07:09.121642,455.00,0.698,0.3984,0.3754,0.1000,0.2000
NSE:STARHEALTH-EQ,2025-09-25 13:28:17.321185,456.60,2025-09-25 13:58:17.313791,459.35,0.668,0.3953,0.4517,0.2500,0.0500
NSE:STARHEALTH-EQ,2025-09-25 14:01:35.032978,460.30,2025-09-25 14:15:13.199592,457.40,0.673,0.4825,0.3711,0.1500,0.2500
NSE:STARHEALTH-EQ,2025-09-25 14:39:27.183503,458.50,2025-09-25 15:09:20.947080,455.40,0.665,0.4158,0.3390,0.1500,0.2500
NSE:STLTECH-EQ,2025-09-25 09:32:04.328101,123.75,2025-09-25 09:57:44.993667,124.70,0.723,0.4163,0.4106,0.0500,0.0600
NSE:STLTECH-EQ,2025-09-25 09:57:46.663896,124.70,2025-09-25 10:03:48.309633,125.50,0.670,0.4119,0.5161,0.0600,0.0100
NSE:STLTECH-EQ,2025-09-25 10:13:56.441850,125.16,2025-09-25 10:19:08.879907,125.90,0.708,0.3871,0.4382,0.1600,0.0900
NSE:STLTECH-EQ,2025-09-25 10:19:14.952927,125.90,2025-09-25 10:36:53.753200,125.08,0.667,0.4387,0.4198,0.0700,0.0300
NSE:STLTECH-EQ,2025-09-25 11:14:45.211536,125.43,2025-09-25 11:44:42.805868,124.50,0.674,0.3510,0.3010,0.0800,0.0900
NSE:STOVEKRAFT-EQ,2025-09-25 09:32:03.757212,693.50,2025-09-25 09:41:57.695769,688.20,0.685,0.7026,0.6802,0.8000,0.4000
NSE:STOVEKRAFT-EQ,2025-09-25 09:41:58.817972,689.20,2025-09-25 10:00:41.867546,694.40,0.904,0.6802,1.1980,0.4000,0.5500
NSE:STOVEKRAFT-EQ,2025-09-25 10:00:44.135984,694.40,2025-09-25 10:23:13.591150,690.00,0.716,1.1981,1.2186,0.5500,0.4000
NSE:STOVEKRAFT-EQ,2025-09-25 10:23:17.985078,690.00,2025-09-25 10:39:35.630816,685.45,0.671,1.2177,1.1970,0.4000,0.6500
NSE:STOVEKRAFT-EQ,2025-09-25 11:42:08.819280,687.05,2025-09-25 12:12:07.723413,683.00,0.666,1.3243,1.1667,0.5000,0.5500
NSE:STOVEKRAFT-EQ,2025-09-25 13:04:30.161563,683.00,2025-09-25 13:27:33.612407,688.10,0.662,1.1849,1.2245,0.5000,0.7500
NSE:STYLEBAAZA-EQ,2025-09-25 09:32:04.325766,368.00,2025-09-25 09:40:16.661767,364.80,0.877,0.3927,0.2961,0.3000,0.2500
NSE:STYLEBAAZA-EQ,2025-09-25 09:40:23.835071,364.80,2025-09-25 09:43:50.024639,368.00,0.974,0.2961,0.3636,0.4500,0.2500
NSE:STYLEBAAZA-EQ,2025-09-25 11:38:36.256368,363.35,2025-09-25 12:08:30.761089,361.00,0.743,0.3009,0.2591,0.1500,0.1500
NSE:STYLEBAAZA-EQ,2025-09-25 12:18:07.793822,361.55,2025-09-25 12:45:22.900588,358.90,0.671,0.2794,0.2377,0.4000,0.3500
NSE:STYLEBAAZA-EQ,2025-09-25 14:42:20.319225,359.70,2025-09-25 15:12:18.942865,357.30,0.660,0.2255,0.1576,0.0500,0.1000
NSE:STYRENIX-EQ,2025-09-25 09:41:07.247650,2450.60,2025-09-25 10:03:03.189473,2434.80,0.663,1.7229,1.3488,2.8000,1.9000
NSE:STYRENIX-EQ,2025-09-25 14:04:00.898043,2418.00,2025-09-25 14:33:58.499228,2434.50,0.664,1.3619,1.4290,1.1000,0.4000
NSE:SUBROS-EQ,2025-09-25 09:32:00.346537,1113.35,2025-09-25 09:40:26.351091,1103.90,0.862,0.6866,0.5043,0.9500,0.9500
NSE:SUBROS-EQ,2025-09-25 09:40:32.317072,1104.60,2025-09-25 09:45:07.597412,1111.00,0.670,0.5043,0.7155,0.9500,0.6500
NSE:SUBROS-EQ,2025-09-25 09:45:14.079873,1110.30,2025-09-25 10:05:07.879725,1118.60,0.670,0.7155,0.9572,0.6500,0.9500
NSE:SUBROS-EQ,2025-09-25 10:05:14.278004,1118.60,2025-09-25 10:08:31.162500,1126.70,0.697,0.9631,1.1682,1.0500,0.4500
NSE:SUBROS-EQ,2025-09-25 10:08:32.368572,1127.00,2025-09-25 10:12:18.278954,1120.00,0.661,1.1682,0.9787,0.4500,0.3500
NSE:SUBROS-EQ,2025-09-25 10:16:52.990408,1122.05,2025-09-25 10:45:33.398040,1115.00,0.686,1.0604,0.9388,0.7000,0.9000
NSE:SUBROS-EQ,2025-09-25 10:45:34.614369,1115.00,2025-09-25 10:54:53.565135,1122.00,0.697,0.9376,1.1027,0.8500,0.9000
NSE:SUBROS-EQ,2025-09-25 10:54:56.719033,1122.00,2025-09-25 11:22:32.960220,1130.95,0.800,1.1024,1.4851,0.8500,0.7000
NSE:SUBROS-EQ,2025-09-25 11:22:43.780387,1131.90,2025-09-25 11:31:05.996190,1127.05,0.660,1.5106,1.1562,0.9000,0.6500
NSE:SUBROS-EQ,2025-09-25 11:31:08.452470,1127.05,2025-09-25 11:48:07.668293,1133.10,0.756,1.1566,1.4402,0.9000,0.8000
NSE:SUBROS-EQ,2025-09-25 11:48:08.908961,1133.10,2025-09-25 12:01:54.531402,1124.90,0.790,1.4416,1.0911,0.8000,0.4000
NSE:SUBROS-EQ,2025-09-25 12:32:37.533684,1121.95,2025-09-25 12:56:20.160436,1129.00,0.662,1.2000,1.3078,0.9500,0.7000
NSE:SUBROS-EQ,2025-09-25 12:56:25.780845,1129.00,2025-09-25 13:06:21.879212,1137.90,0.724,1.3149,1.4248,0.6000,0.6500
NSE:SUBROS-EQ,2025-09-25 13:06:27.084538,1138.60,2025-09-25 13:35:48.544326,1130.65,0.665,1.4184,1.0987,0.3000,0.8500
NSE:SUBROS-EQ,2025-09-25 13:45:52.444220,1135.70,2025-09-25 14:02:02.671188,1126.20,0.672,1.2016,1.0363,0.8500,1.0000
NSE:SUBROS-EQ,2025-09-25 14:16:41.524692,1129.35,2025-09-25 14:44:14.146071,1120.45,0.660,1.0252,0.8143,1.0500,0.5500
NSE:SUBROS-EQ,2025-09-25 14:57:20.049634,1125.95,2025-09-25 15:07:48.964024,1116.65,0.700,0.8938,0.7599,1.0000,0.6500
NSE:SUDARSCHEM-EQ,2025-09-25 09:32:07.612267,1510.70,2025-09-25 09:43:38.416806,1500.00,0.665,0.3999,0.3514,0.9000,0.8000
NSE:SUDARSCHEM-EQ,2025-09-25 09:43:39.926231,1500.00,2025-09-25 09:46:09.897637,1488.20,0.723,0.3514,0.3884,0.8000,1.1000
NSE:SUDARSCHEM-EQ,2025-09-25 09:49:54.203812,1496.60,2025-09-25 10:07:15.235649,1486.70,0.711,0.6769,0.6731,1.0000,0.7000
NSE:SUDARSCHEM-EQ,2025-09-25 10:07:16.478015,1488.00,2025-09-25 10:23:27.627976,1476.70,0.723,0.6731,0.6383,0.7000,1.2000
NSE:SUDARSCHEM-EQ,2025-09-25 10:23:29.274228,1475.30,2025-09-25 10:31:09.705091,1487.00,0.698,0.6383,0.7853,1.2000,1.2000
NSE:SUDARSCHEM-EQ,2025-09-25 10:44:10.121797,1482.70,2025-09-25 11:12:53.489476,1472.80,0.751,0.8178,0.7421,1.2000,0.3000
NSE:SUDARSCHEM-EQ,2025-09-25 11:12:55.923432,1472.80,2025-09-25 11:38:22.323856,1463.00,0.716,0.7496,0.6245,1.2000,0.9000
NSE:SUDARSCHEM-EQ,2025-09-25 12:39:47.331992,1457.50,2025-09-25 13:09:04.247917,1447.00,0.669,0.7208,0.4775,0.6000,0.9000
NSE:SUDARSCHEM-EQ,2025-09-25 13:12:43.606265,1448.50,2025-09-25 13:42:07.838484,1439.00,0.666,0.4847,0.4835,1.0000,0.7000
NSE:SUDARSCHEM-EQ,2025-09-25 14:03:04.574773,1443.40,2025-09-25 14:29:18.552489,1434.00,0.665,0.8378,0.7235,1.1000,0.5000
NSE:SUDARSCHEM-EQ,2025-09-25 14:29:19.249657,1434.00,2025-09-25 14:33:49.720098,1443.80,0.701,0.7235,0.7791,0.5000,1.0000
NSE:SULA-EQ,2025-09-25 09:32:15.503342,275.20,2025-09-25 09:48:26.611612,273.42,0.672,0.3444,0.3002,0.2300,0.2100
NSE:SULA-EQ,2025-09-25 09:48:33.559915,273.42,2025-09-25 09:57:47.363015,275.09,0.665,0.2986,0.3719,0.2400,0.2600
NSE:SULA-EQ,2025-09-25 10:16:35.762565,274.87,2025-09-25 10:45:40.703457,273.26,0.664,0.4008,0.3420,0.0900,0.2200
NSE:SULA-EQ,2025-09-25 10:46:40.099300,272.16,2025-09-25 10:57:10.531467,273.99,0.672,0.3227,0.4309,0.2400,0.5200
NSE:SULA-EQ,2025-09-25 12:53:34.259341,272.51,2025-09-25 13:12:43.633733,270.76,0.669,0.4133,0.3530,0.3100,0.0400
NSE:SUMICHEM-EQ,2025-09-25 12:30:22.978037,560.45,2025-09-25 12:55:30.272161,557.00,0.664,0.7189,0.6362,0.4500,0.2000
NSE:SUMICHEM-EQ,2025-09-25 12:55:34.749361,556.95,2025-09-25 13:23:24.913638,554.00,0.664,0.6646,0.5862,0.4000,0.2000
NSE:SUMICHEM-EQ,2025-09-25 13:23:26.123038,554.00,2025-09-25 13:29:40.572138,557.15,0.668,0.5858,0.7154,0.2000,0.3000
NSE:SUMMITSEC-EQ,2025-09-25 09:32:02.041987,2255.00,2025-09-25 09:40:13.412566,2270.00,0.665,1.6954,1.8017,3.7000,4.9000
NSE:SUMMITSEC-EQ,2025-09-25 09:40:14.648095,2270.00,2025-09-25 09:45:43.719766,2290.00,0.720,1.8021,2.6528,4.9000,7.8000
NSE:SUMMITSEC-EQ,2025-09-25 09:45:45.769672,2290.00,2025-09-25 10:05:21.514404,2271.00,0.667,2.5324,1.8286,7.2000,3.7000
NSE:SUMMITSEC-EQ,2025-09-25 10:05:24.321573,2271.00,2025-09-25 10:07:55.080913,2285.10,0.980,1.8277,2.2547,3.5000,14.4000
NSE:SUMMITSEC-EQ,2025-09-25 10:07:56.275256,2286.90,2025-09-25 10:08:44.477847,2278.00,0.693,2.2547,1.7285,14.4000,5.0000
NSE:SUMMITSEC-EQ,2025-09-25 10:08:45.684712,2279.20,2025-09-25 10:21:47.223323,2289.00,0.698,1.7285,1.6944,5.0000,8.6000
NSE:SUMMITSEC-EQ,2025-09-25 10:26:15.910051,2287.40,2025-09-25 10:55:28.070370,2277.00,0.687,1.7059,1.4902,9.9000,4.0000
NSE:SUMMITSEC-EQ,2025-09-25 10:56:50.102068,2277.00,2025-09-25 11:26:05.442833,2265.10,0.661,1.4972,1.4775,3.3000,3.6000
NSE:SUMMITSEC-EQ,2025-09-25 11:26:11.403108,2261.60,2025-09-25 11:55:24.499338,2239.20,0.917,1.4764,1.4392,3.1000,3.6000
NSE:SUMMITSEC-EQ,2025-09-25 11:55:26.867188,2239.20,2025-09-25 12:02:31.128496,2225.00,0.678,1.3714,1.3856,3.6000,5.2000
NSE:SUMMITSEC-EQ,2025-09-25 12:02:35.971739,2225.00,2025-09-25 12:04:50.972591,2245.70,0.750,1.3847,1.4569,5.3000,6.9000
NSE:SUMMITSEC-EQ,2025-09-25 12:18:55.087220,2240.10,2025-09-25 12:48:48.547144,2229.60,0.660,1.4800,1.4804,3.2000,3.8000
NSE:SUMMITSEC-EQ,2025-09-25 12:48:51.022185,2229.60,2025-09-25 13:12:24.310730,2240.60,0.752,1.4797,1.6125,4.0000,3.3000
NSE:SUMMITSEC-EQ,2025-09-25 13:24:27.514144,2232.30,2025-09-25 13:54:24.552045,2245.00,0.681,1.5243,1.6043,5.9000,6.3000
NSE:SUMMITSEC-EQ,2025-09-25 13:54:28.264141,2245.00,2025-09-25 14:04:31.450640,2232.50,0.689,1.6048,1.5622,5.7000,1.5000
NSE:SUMMITSEC-EQ,2025-09-25 14:34:06.985779,2234.70,2025-09-25 15:04:04.669485,2220.60,0.675,1.4266,1.5561,4.3000,5.5000
NSE:SUMMITSEC-EQ,2025-09-25 15:04:11.118166,2220.60,2025-09-25 15:05:20.565287,2208.70,0.679,1.5569,1.4945,5.1000,3.9000
NSE:SUMMITSEC-EQ,2025-09-25 15:05:39.164315,2206.70,2025-09-25 15:08:30.274903,2218.10,0.680,1.4406,1.4903,1.6000,5.4000
NSE:SUNDARMFIN-EQ,2025-09-25 09:43:31.194182,4668.00,2025-09-25 10:06:23.074374,4640.00,0.669,0.4780,0.4494,1.0000,4.3000
NSE:SUNDARMFIN-EQ,2025-09-25 10:43:11.467105,4664.40,2025-09-25 11:11:11.825800,4636.10,0.673,0.5240,0.5079,0.8000,5.4000
NSE:SUNDARMFIN-EQ,2025-09-25 14:38:57.894996,4622.30,2025-09-25 15:08:54.779845,4588.60,0.759,0.4937,0.4432,1.7000,2.9000
NSE:SUNDARMHLD-EQ,2025-09-25 09:32:02.046732,579.45,2025-09-25 10:00:17.102151,583.95,0.802,0.8031,1.0948,0.4500,0.6500
NSE:SUNDARMHLD-EQ,2025-09-25 10:00:44.135052,584.40,2025-09-25 10:20:53.700322,587.45,0.664,1.0395,1.1079,0.6000,0.7500
NSE:SUNDARMHLD-EQ,2025-09-25 10:20:58.885479,587.45,2025-09-25 10:36:56.870563,583.80,0.711,1.1121,0.9937,0.6000,0.6500
NSE:SUNDARMHLD-EQ,2025-09-25 14:29:10.879470,582.00,2025-09-25 14:59:08.529396,577.65,0.726,0.9406,0.8413,0.6000,0.3500
NSE:SUNDARMHLD-EQ,2025-09-25 14:59:09.382644,577.65,2025-09-25 15:08:34.257879,574.20,0.662,0.8442,0.7519,0.3500,0.5000
NSE:SUNDRMFAST-EQ,2025-09-25 09:57:57.302036,1020.00,2025-09-25 10:25:40.165497,1014.00,0.725,1.2254,1.1355,1.0000,0.8000
NSE:SUNDRMFAST-EQ,2025-09-25 10:35:49.799364,1009.50,2025-09-25 11:02:00.626513,1016.30,0.684,1.0668,1.3292,1.0000,1.0000
NSE:SUNDRMFAST-EQ,2025-09-25 11:42:13.600671,1017.90,2025-09-25 12:12:09.698543,1010.60,0.777,1.3271,1.0780,1.1000,0.9000
NSE:SUNDRMFAST-EQ,2025-09-25 12:12:12.147499,1010.60,2025-09-25 12:28:55.786600,1001.40,0.857,1.0899,0.9553,1.0000,1.5000
NSE:SUNDRMFAST-EQ,2025-09-25 12:28:56.217613,1005.80,2025-09-25 12:38:15.331211,1008.50,0.684,0.9553,1.0458,1.5000,1.0000
NSE:SUNFLAG-EQ,2025-09-25 09:32:02.037113,275.55,2025-09-25 09:34:17.349711,273.90,0.717,0.6448,0.5984,0.3000,0.2500
NSE:SUNFLAG-EQ,2025-09-25 09:34:22.957914,273.90,2025-09-25 09:37:27.832877,275.30,0.768,0.5978,0.6199,0.2500,0.4500
NSE:SUNFLAG-EQ,2025-09-25 09:37:33.476819,275.30,2025-09-25 09:47:18.953487,273.70,0.671,0.6267,0.6460,0.3000,0.1000
NSE:SUNFLAG-EQ,2025-09-25 09:47:21.851216,273.80,2025-09-25 09:53:07.155977,275.85,0.712,0.6460,0.6768,0.1000,0.3000
NSE:SUNFLAG-EQ,2025-09-25 09:53:09.885356,275.85,2025-09-25 10:02:24.557808,277.70,0.662,0.6764,0.7000,0.3000,0.2500
NSE:SUNFLAG-EQ,2025-09-25 10:02:26.228084,277.10,2025-09-25 10:08:10.741717,275.90,0.667,0.7000,0.6128,0.2500,0.3500
NSE:SUNFLAG-EQ,2025-09-25 10:08:17.188830,275.90,2025-09-25 10:30:44.822779,277.40,0.689,0.6131,0.6938,0.3500,0.1500
NSE:SUNFLAG-EQ,2025-09-25 10:30:50.415537,277.65,2025-09-25 10:39:57.387304,275.75,0.729,0.6938,0.6053,0.2500,0.2000
NSE:SUNFLAG-EQ,2025-09-25 11:30:21.367832,276.50,2025-09-25 12:00:09.399592,274.65,0.705,0.6286,0.5821,0.2500,0.2500
NSE:SUNFLAG-EQ,2025-09-25 13:13:10.140026,273.95,2025-09-25 13:42:01.834714,272.15,0.666,0.5499,0.5007,0.0500,0.2000
NSE:SUNFLAG-EQ,2025-09-25 13:51:49.933412,272.75,2025-09-25 14:21:02.733839,271.10,0.696,0.5394,0.5151,0.2500,0.2500
NSE:SUNPHARMA-EQ,2025-09-25 12:26:02.193333,1641.40,2025-09-25 12:56:02.053872,1630.00,0.676,1.3166,0.8675,0.1000,0.3000
NSE:SUPREMEIND-EQ,2025-09-25 09:32:01.581621,4310.40,2025-09-25 09:57:19.905279,4337.30,0.666,0.9959,1.3168,2.1000,1.7000
NSE:SUPREMEIND-EQ,2025-09-25 10:02:39.473769,4335.10,2025-09-25 10:18:20.645672,4360.00,0.665,1.1724,1.4161,3.2000,2.4000
NSE:SUPREMEIND-EQ,2025-09-25 10:18:21.096553,4360.00,2025-09-25 10:48:16.243684,4333.00,0.721,1.4188,0.9113,2.3000,2.4000
NSE:SUPREMEIND-EQ,2025-09-25 14:35:49.414780,4301.90,2025-09-25 15:05:48.359640,4272.00,0.679,0.8730,0.7505,2.3000,0.9000
NSE:SUPRIYA-EQ,2025-09-25 09:37:48.891453,733.25,2025-09-25 10:07:42.141296,738.40,0.723,0.2624,0.5483,0.9500,0.3500
NSE:SUPRIYA-EQ,2025-09-25 10:12:49.258367,740.90,2025-09-25 10:41:07.277683,735.65,0.672,0.5897,0.5275,0.5000,0.2500
NSE:SUPRIYA-EQ,2025-09-25 10:42:43.191417,735.30,2025-09-25 11:12:42.627412,741.00,0.670,0.5383,0.6650,0.8000,1.1500
NSE:SUPRIYA-EQ,2025-09-25 11:12:44.641563,741.00,2025-09-25 11:14:47.244240,745.85,0.702,0.6648,0.8059,0.8500,0.6500
NSE:SUPRIYA-EQ,2025-09-25 11:14:52.860250,745.85,2025-09-25 11:17:13.591941,750.65,0.667,0.8053,0.8179,0.6500,0.8000
NSE:SUPRIYA-EQ,2025-09-25 11:21:28.996907,747.60,2025-09-25 11:40:11.280892,752.80,0.686,0.6765,0.8638,0.4000,0.8500
NSE:SUPRIYA-EQ,2025-09-25 12:27:30.182815,750.90,2025-09-25 12:55:51.277717,747.00,0.662,0.8961,0.8250,0.4500,0.3000
NSE:SUPRIYA-EQ,2025-09-25 12:55:52.760860,746.45,2025-09-25 13:07:14.056309,752.50,0.801,0.8250,0.9030,0.3000,0.4500
NSE:SUPRIYA-EQ,2025-09-25 13:07:40.228238,752.85,2025-09-25 13:31:30.236309,746.95,0.661,0.9120,0.7398,0.6500,0.5000
NSE:SUPRIYA-EQ,2025-09-25 14:21:11.413594,751.20,2025-09-25 14:50:59.985237,744.45,0.802,0.7037,0.6455,0.2500,0.7000
NSE:SUPRIYA-EQ,2025-09-25 14:51:02.444625,745.00,2025-09-25 14:53:23.815452,750.00,0.661,0.6455,0.5947,0.7000,0.0500
NSE:SUPRIYA-EQ,2025-09-25 14:53:26.285161,750.00,2025-09-25 15:03:08.828632,745.15,0.683,0.5951,0.5800,0.0500,0.6000
NSE:SURYAROSNI-EQ,2025-09-25 09:32:07.990471,288.35,2025-09-25 09:48:33.942135,286.65,0.675,0.6097,0.6249,0.3500,0.2500
NSE:SURYAROSNI-EQ,2025-09-25 09:48:37.025392,286.65,2025-09-25 09:55:31.082208,290.60,1.482,0.6236,0.7449,0.2500,0.4500
NSE:SURYAROSNI-EQ,2025-09-25 09:56:07.241437,291.20,2025-09-25 10:12:10.621778,289.05,0.661,0.7191,0.5500,0.3500,0.2000
NSE:SURYAROSNI-EQ,2025-09-25 10:18:05.305917,290.40,2025-09-25 10:47:29.964126,288.40,0.671,0.6123,0.5922,0.1000,0.3000
NSE:SUZLON-EQ,2025-09-25 14:38:54.434847,57.08,2025-09-25 15:08:53.679837,56.65,0.710,0.6376,0.4544,0.0100,0.0400
NSE:SWANCORP-EQ,2025-09-25 09:32:00.379653,497.95,2025-09-25 09:36:30.293114,494.60,0.663,0.2591,0.1930,0.3000,0.4000
NSE:SWANCORP-EQ,2025-09-25 09:41:14.515361,494.45,2025-09-25 10:11:14.417711,491.00,0.713,0.2117,0.2011,0.3500,0.2000
NSE:SWANCORP-EQ,2025-09-25 11:16:58.623404,491.55,2025-09-25 11:46:55.859490,487.75,0.712,0.1938,0.1536,0.3500,0.2500
NSE:SWANCORP-EQ,2025-09-25 11:46:57.930695,487.75,2025-09-25 12:06:36.142810,484.05,0.661,0.1534,0.1446,0.2500,0.3000
NSE:SWANCORP-EQ,2025-09-25 12:06:36.957322,484.80,2025-09-25 12:15:17.361551,487.70,0.671,0.1446,0.1795,0.3000,0.2000
NSE:SWANCORP-EQ,2025-09-25 12:15:19.835781,488.00,2025-09-25 12:36:26.897430,491.20,0.692,0.1795,0.1989,0.2000,0.2500
NSE:SWANCORP-EQ,2025-09-25 12:36:31.730009,491.20,2025-09-25 13:00:04.284442,488.15,0.672,0.1991,0.1716,0.2500,0.2500
NSE:SWANCORP-EQ,2025-09-25 13:00:05.502679,488.15,2025-09-25 13:22:12.244855,485.00,0.661,0.1717,0.1556,0.2500,0.2000
NSE:SWANCORP-EQ,2025-09-25 13:22:13.698893,485.00,2025-09-25 13:43:39.835912,481.80,0.665,0.1557,0.1423,0.2000,0.2500
NSE:SWANCORP-EQ,2025-09-25 14:01:35.491311,479.15,2025-09-25 14:12:17.167440,482.85,0.673,0.1330,0.1596,0.3500,0.3000
NSE:SWANCORP-EQ,2025-09-25 14:35:38.215219,482.35,2025-09-25 15:05:36.747368,479.00,0.695,0.1568,0.1388,0.2500,0.2500
NSE:SWIGGY-EQ,2025-09-25 09:32:00.379867,438.90,2025-09-25 09:36:54.862662,436.10,0.661,0.3478,0.3292,0.1000,0.1000
NSE:SWIGGY-EQ,2025-09-25 09:36:59.372674,436.25,2025-09-25 09:46:12.735316,433.15,0.671,0.3292,0.2624,0.1000,0.2500
NSE:SWIGGY-EQ,2025-09-25 09:46:21.971844,433.70,2025-09-25 10:14:13.990302,430.95,0.663,0.2795,0.3474,0.2000,0.0500
NSE:SWIGGY-EQ,2025-09-25 10:14:39.704253,430.70,2025-09-25 10:37:14.982001,433.60,0.673,0.3478,0.3998,0.0500,0.0500
NSE:SWIGGY-EQ,2025-09-25 10:37:15.519081,433.60,2025-09-25 10:59:31.633106,430.65,0.675,0.4006,0.3500,0.2000,0.1500
NSE:SWIGGY-EQ,2025-09-25 11:02:39.170883,431.60,2025-09-25 11:32:14.747488,428.70,0.666,0.3803,0.2695,0.2000,0.1500
NSE:SWIGGY-EQ,2025-09-25 11:32:16.747659,428.80,2025-09-25 11:43:15.724748,426.00,0.699,0.2765,0.2339,0.1000,0.1000
NSE:SWIGGY-EQ,2025-09-25 14:37:53.957656,428.85,2025-09-25 15:07:50.515599,426.05,0.665,0.3491,0.3420,0.0500,0.0500
NSE:SWSOLAR-EQ,2025-09-25 10:11:46.065064,259.85,2025-09-25 10:41:41.914181,258.00,0.693,0.4051,0.3471,0.2000,0.1000
NSE:SWSOLAR-EQ,2025-09-25 11:21:12.610580,258.30,2025-09-25 11:51:01.367181,256.50,0.678,0.3805,0.2868,0.0500,0.0500
NSE:SWSOLAR-EQ,2025-09-25 12:05:40.786731,256.70,2025-09-25 12:35:39.855045,254.80,0.682,0.3114,0.2236,0.0500,0.1500
NSE:SWSOLAR-EQ,2025-09-25 14:37:37.510427,253.80,2025-09-25 15:07:23.651448,252.20,0.679,0.2852,0.2828,0.2000,0.0500
NSE:SYNGENE-EQ,2025-09-25 10:51:43.907397,636.55,2025-09-25 11:21:28.588571,640.30,0.668,1.2367,1.9217,0.1000,0.2000
NSE:SYNGENE-EQ,2025-09-25 12:55:20.813747,636.25,2025-09-25 13:10:46.707287,640.35,0.660,1.1844,1.6656,0.1500,0.1500
NSE:SYNGENE-EQ,2025-09-25 14:37:44.746137,639.85,2025-09-25 15:07:44.571656,635.60,0.684,1.7604,1.3338,0.1000,0.3500
NSE:SYRMA-EQ,2025-09-25 09:32:01.598507,863.65,2025-09-25 09:39:53.864363,868.05,0.664,0.3531,0.3986,0.4500,0.3000
NSE:SYRMA-EQ,2025-09-25 09:48:16.952522,870.20,2025-09-25 10:11:36.518345,863.50,0.767,0.4362,0.3482,0.5000,0.3500
NSE:SYRMA-EQ,2025-09-25 10:11:58.975406,864.95,2025-09-25 10:41:57.513025,859.00,0.679,0.3606,0.2967,0.5000,0.0500
