symbol,side,starttime,start_LTP,endtime,end_LTP,change_pct
NSE:IRMENERGY-EQ,SHORT,2025-10-03 09:35:02.186541,371.60,2025-10-03 09:37:21.573248,368.40,0.661
NSE:IRMENERGY-EQ,SHORT,2025-10-03 09:37:21.971786,368.40,2025-10-03 09:47:02.194265,365.25,0.774
NSE:IRMENERGY-EQ,LONG,2025-10-03 09:47:51.565771,365.05,2025-10-03 09:57:26.014615,367.70,0.739
NSE:IRMENERGY-EQ,SHORT,2025-10-03 09:57:32.116673,367.70,2025-10-03 10:12:41.571519,365.50,0.720
NSE:IRMENERGY-EQ,SHORT,2025-10-03 10:27:09.135766,365.85,2025-10-03 11:00:01.642272,362.90,0.827
NSE:IRMENERGY-EQ,SHORT,2025-10-03 12:53:39.310135,365.00,2025-10-03 13:15:23.719032,362.30,0.678
NSE:LAURUSLABS-EQ,SHORT,2025-10-03 09:35:01.058172,878.75,2025-10-03 09:48:00.781303,873.00,0.663
NSE:LAURUSLABS-EQ,SHORT,2025-10-03 11:43:18.818227,875.25,2025-10-03 12:16:18.252539,869.35,0.671
NSE:LAURUSLABS-EQ,LONG,2025-10-03 12:22:23.713653,868.05,2025-10-03 12:55:19.024667,874.00,0.662
NSE:LAURUSLABS-EQ,SHORT,2025-10-03 13:09:51.550365,872.35,2025-10-03 13:42:42.159147,866.40,0.662
NSE:LAURUSLABS-EQ,SHORT,2025-10-03 13:55:50.623501,868.10,2025-10-03 14:26:17.985301,862.40,0.665
NSE:LAURUSLABS-EQ,LONG,2025-10-03 14:26:18.741110,862.40,2025-10-03 14:40:24.089036,867.80,0.670
NSE:MCX-EQ,LONG,2025-10-03 09:35:00.263826,8026.50,2025-10-03 10:06:46.078703,8082.00,0.685
NSE:MCX-EQ,LONG,2025-10-03 10:06:46.486279,8080.00,2025-10-03 10:11:54.532617,8137.50,0.687
NSE:MCX-EQ,LONG,2025-10-03 10:11:55.335878,8138.00,2025-10-03 10:14:23.550296,8193.00,0.667
NSE:MCX-EQ,SHORT,2025-10-03 10:14:24.058011,8189.50,2025-10-03 10:20:28.506400,8135.00,0.687
NSE:MCX-EQ,SHORT,2025-10-03 11:00:10.102687,8130.00,2025-10-03 11:31:00.742039,8076.00,0.664
NSE:MCX-EQ,LONG,2025-10-03 11:31:02.663039,8075.00,2025-10-03 11:42:09.422260,8128.00,0.666
NSE:MCX-EQ,LONG,2025-10-03 11:42:09.795257,8130.50,2025-10-03 11:43:11.141842,8187.00,0.717
NSE:MCX-EQ,SHORT,2025-10-03 11:46:31.513976,8200.50,2025-10-03 12:18:04.614606,8145.00,0.662
NSE:EUROPRATIK-EQ,LONG,2025-10-03 09:37:55.827762,251.00,2025-10-03 10:09:11.000789,252.19,0.666
NSE:EUROPRATIK-EQ,SHORT,2025-10-03 10:09:11.393098,252.19,2025-10-03 10:12:14.322285,250.75,0.685
NSE:EUROPRATIK-EQ,LONG,2025-10-03 10:12:27.093352,250.46,2025-10-03 10:38:25.542459,252.20,0.690
NSE:EUROPRATIK-EQ,LONG,2025-10-03 10:38:30.708832,252.20,2025-10-03 11:02:53.611726,254.30,0.785
NSE:EUROPRATIK-EQ,SHORT,2025-10-03 11:04:16.714185,254.72,2025-10-03 11:37:02.097066,252.58,0.676
NSE:EUROPRATIK-EQ,LONG,2025-10-03 14:04:14.541193,252.25,2025-10-03 14:37:07.470141,254.00,0.666
NSE:VENUSPIPES-EQ,SHORT,2025-10-03 09:52:17.434367,1311.50,2025-10-03 10:19:19.466817,1302.60,0.705
NSE:VENUSPIPES-EQ,SHORT,2025-10-03 11:43:49.324316,1300.20,2025-10-03 12:16:49.150778,1292.00,0.665
NSE:VENUSPIPES-EQ,LONG,2025-10-03 13:33:11.409657,1297.00,2025-10-03 14:06:00.119181,1309.00,0.790
NSE:VENTIVE-EQ,SHORT,2025-10-03 09:56:36.582138,723.00,2025-10-03 10:28:27.360130,718.45,0.660
NSE:VENTIVE-EQ,SHORT,2025-10-03 10:28:33.376701,718.45,2025-10-03 10:50:04.060579,714.00,0.699
NSE:VENTIVE-EQ,LONG,2025-10-03 10:50:10.080372,714.00,2025-10-03 11:20:15.561383,718.70,0.673
NSE:VENTIVE-EQ,LONG,2025-10-03 13:29:05.604071,718.30,2025-10-03 13:52:24.566401,724.45,0.692
NSE:JUBLFOOD-EQ,LONG,2025-10-03 09:45:00.983287,624.15,2025-10-03 10:03:59.689555,628.10,0.665
NSE:JUBLFOOD-EQ,SHORT,2025-10-03 10:04:00.189645,628.20,2025-10-03 10:15:37.122554,623.85,0.669
NSE:JUBLFOOD-EQ,SHORT,2025-10-03 10:21:23.590398,624.75,2025-10-03 10:46:13.518926,620.70,0.672
NSE:JUBLFOOD-EQ,LONG,2025-10-03 11:55:44.526245,620.70,2025-10-03 12:28:08.618812,625.00,0.665
NSE:VOLTAS-EQ,SHORT,2025-10-03 09:39:14.995778,1360.90,2025-10-03 09:46:25.960984,1351.30,0.665
NSE:VOLTAS-EQ,LONG,2025-10-03 12:19:06.391164,1349.00,2025-10-03 12:51:52.481879,1358.40,0.667
NSE:VOLTAS-EQ,LONG,2025-10-03 14:13:19.046463,1355.00,2025-10-03 14:46:18.137307,1364.90,0.664
NSE:SHAREINDIA-EQ,LONG,2025-10-03 09:35:00.226325,135.70,2025-10-03 09:37:26.057017,136.48,0.749
NSE:SHAREINDIA-EQ,SHORT,2025-10-03 09:37:32.809774,136.48,2025-10-03 09:45:34.704615,135.77,0.674
NSE:SHAREINDIA-EQ,LONG,2025-10-03 09:46:16.683739,135.30,2025-10-03 09:57:16.299866,136.15,0.710
NSE:SHAREINDIA-EQ,SHORT,2025-10-03 09:57:17.129473,136.12,2025-10-03 10:15:35.443562,135.16,0.771
NSE:SHAREINDIA-EQ,SHORT,2025-10-03 10:23:47.390795,135.49,2025-10-03 10:42:40.060296,134.16,0.713
NSE:SHAREINDIA-EQ,LONG,2025-10-03 11:01:32.732706,134.57,2025-10-03 11:34:32.317371,135.75,0.769
NSE:SHAREINDIA-EQ,SHORT,2025-10-03 11:34:32.801971,135.75,2025-10-03 11:35:16.956187,134.62,0.737
NSE:SHAREINDIA-EQ,LONG,2025-10-03 12:20:38.506794,134.43,2025-10-03 12:52:00.530906,135.42,0.669
NSE:SHAREINDIA-EQ,LONG,2025-10-03 12:52:02.986034,135.43,2025-10-03 13:15:27.257116,136.48,0.838
NSE:SHAREINDIA-EQ,LONG,2025-10-03 13:15:32.585166,136.48,2025-10-03 13:19:20.272041,137.80,0.923
NSE:SHAREINDIA-EQ,LONG,2025-10-03 13:20:35.448310,137.50,2025-10-03 13:47:07.259427,138.21,0.681
NSE:SHAREINDIA-EQ,LONG,2025-10-03 13:58:19.640449,137.62,2025-10-03 14:30:53.791236,138.69,0.719
NSE:SHAREINDIA-EQ,LONG,2025-10-03 14:30:54.227196,138.69,2025-10-03 14:33:47.784025,139.64,0.675
NSE:RAMCOIND-EQ,LONG,2025-10-03 09:36:42.636808,339.90,2025-10-03 09:57:17.151523,341.75,0.692
NSE:RAMCOIND-EQ,SHORT,2025-10-03 09:57:22.754680,341.75,2025-10-03 10:11:01.618540,339.15,0.702
NSE:RAMCOIND-EQ,SHORT,2025-10-03 10:11:02.357803,339.15,2025-10-03 10:18:22.503088,336.80,0.818
NSE:RAMCOIND-EQ,LONG,2025-10-03 10:18:25.343466,336.55,2025-10-03 10:18:41.422881,339.40,0.743
NSE:RAMCOIND-EQ,LONG,2025-10-03 10:18:44.125809,339.30,2025-10-03 10:21:45.396768,341.75,0.833
NSE:RAMCOIND-EQ,SHORT,2025-10-03 10:21:52.929073,343.00,2025-10-03 10:28:40.224716,341.00,0.692
NSE:RAMCOIND-EQ,LONG,2025-10-03 10:36:16.121884,341.00,2025-10-03 10:41:27.394841,342.70,0.682
NSE:RAMCOIND-EQ,SHORT,2025-10-03 10:57:02.721604,342.55,2025-10-03 11:29:52.790143,340.85,0.664
NSE:RAMCOIND-EQ,SHORT,2025-10-03 11:48:51.264256,340.95,2025-10-03 12:21:51.106527,338.95,0.674
NSE:RAMCOIND-EQ,LONG,2025-10-03 12:33:16.251302,338.35,2025-10-03 12:58:55.481265,340.65,0.665
NSE:RAMCOIND-EQ,LONG,2025-10-03 13:31:07.383801,340.00,2025-10-03 14:04:03.712797,341.90,0.699
NSE:RAMCOIND-EQ,LONG,2025-10-03 14:04:08.561814,341.90,2025-10-03 14:32:39.146491,344.40,0.746
NSE:RAMCOIND-EQ,LONG,2025-10-03 14:32:40.993918,344.40,2025-10-03 14:33:20.548076,346.70,0.675
NSE:RAMCOIND-EQ,SHORT,2025-10-03 14:36:48.999455,347.50,2025-10-03 14:53:43.530278,345.10,0.662
NSE:FCL-EQ,LONG,2025-10-03 09:35:04.238433,246.71,2025-10-03 09:57:21.627110,248.50,0.723
NSE:FCL-EQ,SHORT,2025-10-03 09:57:22.029460,248.50,2025-10-03 10:12:16.565199,247.05,0.662
NSE:FCL-EQ,LONG,2025-10-03 11:57:14.502418,247.79,2025-10-03 12:30:09.899656,249.46,0.668
NSE:FCL-EQ,LONG,2025-10-03 13:24:07.576247,249.63,2025-10-03 13:57:02.845021,251.30,0.677
NSE:FCL-EQ,SHORT,2025-10-03 13:58:22.762891,251.90,2025-10-03 14:11:13.313252,250.37,0.663
NSE:FCL-EQ,LONG,2025-10-03 14:11:17.338336,250.37,2025-10-03 14:26:42.506275,251.93,0.733
NSE:FCL-EQ,SHORT,2025-10-03 14:26:47.684583,251.93,2025-10-03 14:54:20.891467,250.30,0.702
NSE:GILLETTE-EQ,LONG,2025-10-03 09:35:04.221729,9610.50,2025-10-03 10:01:22.202423,9672.00,0.750
NSE:GILLETTE-EQ,SHORT,2025-10-03 10:03:35.552311,9689.50,2025-10-03 10:25:26.952946,9643.50,0.660
NSE:GILLETTE-EQ,SHORT,2025-10-03 10:32:35.575058,9650.00,2025-10-03 11:04:30.818629,9590.00,0.725
NSE:GILLETTE-EQ,SHORT,2025-10-03 13:01:17.325188,9580.00,2025-10-03 13:34:16.902005,9500.00,0.856
NSE:GILLETTE-EQ,LONG,2025-10-03 13:58:01.101938,9450.00,2025-10-03 14:30:59.179535,9510.00,0.683
NSE:SILVERETF-EQ,LONG,2025-10-03 10:31:26.524168,140.40,2025-10-03 11:04:22.330048,141.28,0.684
NSE:YESBANK-EQ,SHORT,2025-10-03 10:09:51.654747,21.86,2025-10-03 10:42:50.635724,21.72,0.686
NSE:YESBANK-EQ,LONG,2025-10-03 11:32:12.988894,21.77,2025-10-03 12:05:12.038955,21.92,0.689
NSE:YESBANK-EQ,SHORT,2025-10-03 12:06:11.179707,21.96,2025-10-03 12:35:12.340257,21.81,0.661
NSE:MEDANTA-EQ,SHORT,2025-10-03 09:59:15.245091,1325.30,2025-10-03 10:13:34.542528,1317.00,0.671
NSE:MEDANTA-EQ,SHORT,2025-10-03 11:45:39.367115,1326.70,2025-10-03 12:18:37.619177,1317.00,0.716
NSE:MEDANTA-EQ,LONG,2025-10-03 12:33:29.899820,1317.40,2025-10-03 12:58:33.479259,1326.90,0.660
NSE:MEDANTA-EQ,LONG,2025-10-03 14:12:58.641418,1325.30,2025-10-03 14:45:58.184175,1334.60,0.664
NSE:EPL-EQ,LONG,2025-10-03 09:35:02.164686,213.48,2025-10-03 09:56:40.562666,214.70,0.663
NSE:EPL-EQ,LONG,2025-10-03 09:56:41.781239,214.70,2025-10-03 10:01:04.109299,216.36,0.661
NSE:EPL-EQ,SHORT,2025-10-03 10:01:06.150309,216.15,2025-10-03 10:15:51.511546,214.90,0.661
NSE:EPL-EQ,LONG,2025-10-03 10:15:56.349268,214.70,2025-10-03 10:45:54.661689,216.39,0.661
NSE:EPL-EQ,LONG,2025-10-03 10:57:51.198729,215.27,2025-10-03 11:16:37.837833,216.50,0.713
NSE:EPL-EQ,LONG,2025-10-03 11:23:04.216668,216.35,2025-10-03 11:42:11.285185,217.55,0.668
NSE:EPL-EQ,SHORT,2025-10-03 11:42:11.806842,217.55,2025-10-03 11:57:23.292965,216.24,0.678
NSE:EPL-EQ,SHORT,2025-10-03 12:00:20.028904,216.66,2025-10-03 12:25:21.128630,215.16,0.665
NSE:EIHOTEL-EQ,LONG,2025-10-03 09:35:04.607353,367.05,2025-10-03 09:53:31.784230,369.55,0.701
NSE:EIHOTEL-EQ,LONG,2025-10-03 09:53:36.211665,369.90,2025-10-03 10:15:26.554929,372.00,0.669
NSE:EIHOTEL-EQ,LONG,2025-10-03 10:16:44.480590,371.30,2025-10-03 10:36:26.547051,373.85,0.673
NSE:EIHOTEL-EQ,SHORT,2025-10-03 10:36:32.590647,373.90,2025-10-03 10:40:34.005649,371.00,0.662
NSE:EIHOTEL-EQ,LONG,2025-10-03 10:40:34.823882,370.80,2025-10-03 11:13:29.052603,373.55,0.674
NSE:EIHOTEL-EQ,LONG,2025-10-03 11:13:34.258279,373.50,2025-10-03 11:20:37.600218,376.05,0.736
NSE:EIHOTEL-EQ,LONG,2025-10-03 11:20:38.834914,376.60,2025-10-03 11:41:45.639152,379.20,0.804
NSE:EIHOTEL-EQ,LONG,2025-10-03 11:41:50.828826,379.40,2025-10-03 12:08:28.509785,382.15,0.725
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:08:29.700552,382.15,2025-10-03 12:17:15.262321,379.65,0.661
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:17:17.602957,379.65,2025-10-03 12:35:42.923589,383.00,0.955
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:35:43.651495,383.40,2025-10-03 12:37:07.166418,386.00,0.802
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:37:07.573778,386.75,2025-10-03 12:37:22.097397,389.90,0.854
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:37:22.889385,390.15,2025-10-03 12:37:53.337840,393.00,0.775
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:37:54.839638,393.20,2025-10-03 12:38:15.524713,396.15,0.744
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:38:15.832758,396.60,2025-10-03 12:38:32.390845,398.65,0.681
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:38:33.204354,399.25,2025-10-03 12:38:36.000275,396.15,0.777
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:38:36.399024,395.65,2025-10-03 12:39:02.853416,392.50,0.834
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:39:03.241146,392.75,2025-10-03 12:39:14.129073,389.40,0.758
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:39:14.895294,389.35,2025-10-03 12:40:40.084877,392.20,0.693
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:40:40.479018,392.35,2025-10-03 12:42:24.110928,389.80,0.732
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:42:25.303217,389.00,2025-10-03 12:47:59.100452,391.65,0.668
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:47:59.924513,391.65,2025-10-03 12:50:57.859598,394.45,0.670
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:50:58.668000,394.25,2025-10-03 12:51:20.472009,397.10,0.691
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:51:20.854384,397.50,2025-10-03 12:51:38.118671,400.80,0.912
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:51:38.936743,400.90,2025-10-03 12:51:45.309219,403.60,0.679
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:51:46.052820,403.70,2025-10-03 12:51:54.530449,406.40,0.675
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:51:54.993695,407.45,2025-10-03 12:52:00.140775,410.30,0.798
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:52:00.532094,408.60,2025-10-03 12:52:12.717994,405.75,0.661
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:52:13.185094,405.90,2025-10-03 12:52:21.883001,408.45,0.696
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:52:22.627510,409.30,2025-10-03 12:53:12.038633,406.15,0.721
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:53:12.442405,406.15,2025-10-03 12:54:03.856597,403.50,0.701
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:54:04.305388,403.75,2025-10-03 12:55:27.365409,406.50,0.669
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:55:27.758143,406.60,2025-10-03 12:58:00.535946,409.55,0.837
NSE:EIHOTEL-EQ,LONG,2025-10-03 12:58:01.008639,410.00,2025-10-03 12:58:16.956602,413.65,0.964
NSE:EIHOTEL-EQ,SHORT,2025-10-03 12:58:17.400250,413.10,2025-10-03 13:00:06.318072,411.00,0.665
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:00:06.720887,411.00,2025-10-03 13:01:03.709288,408.10,0.675
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:01:04.078770,408.10,2025-10-03 13:04:22.128070,405.00,0.741
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:04:23.425425,405.50,2025-10-03 13:09:51.534727,402.00,0.796
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:09:52.378237,402.00,2025-10-03 13:13:20.841470,404.80,0.671
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:13:21.255403,404.80,2025-10-03 13:15:59.861600,407.85,0.685
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:16:00.261345,407.85,2025-10-03 13:17:43.533177,411.60,1.000
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:17:44.380746,411.20,2025-10-03 13:19:47.635604,409.00,0.662
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:19:48.078149,408.40,2025-10-03 13:21:20.875188,405.95,0.734
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:21:21.212320,405.70,2025-10-03 13:28:08.623431,408.60,0.703
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:28:08.927096,408.60,2025-10-03 13:34:03.576467,405.60,0.667
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:34:04.005179,405.80,2025-10-03 13:36:59.471082,408.85,0.739
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:36:59.899629,408.85,2025-10-03 13:38:08.926366,405.45,0.752
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:38:09.357480,403.00,2025-10-03 13:38:48.398027,399.70,0.776
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:38:49.209408,400.25,2025-10-03 13:39:40.953919,397.00,0.675
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:39:41.386091,397.05,2025-10-03 13:40:08.660250,394.30,0.667
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:40:09.054483,394.10,2025-10-03 13:44:10.010839,397.20,0.704
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:44:10.432296,396.85,2025-10-03 13:47:04.805271,399.95,0.661
NSE:EIHOTEL-EQ,LONG,2025-10-03 13:47:05.206325,399.95,2025-10-03 13:49:39.460866,402.30,0.669
NSE:EIHOTEL-EQ,SHORT,2025-10-03 13:49:39.842328,402.40,2025-10-03 14:01:17.762074,399.20,0.764
NSE:EIHOTEL-EQ,SHORT,2025-10-03 14:01:18.179450,399.30,2025-10-03 14:03:30.774636,396.70,0.676
NSE:EIHOTEL-EQ,LONG,2025-10-03 14:03:31.581686,396.35,2025-10-03 14:20:26.522156,399.25,0.675
NSE:EIHOTEL-EQ,SHORT,2025-10-03 14:20:27.321139,398.95,2025-10-03 14:28:13.633020,396.50,0.664
NSE:EIHOTEL-EQ,LONG,2025-10-03 14:28:14.494524,396.80,2025-10-03 14:35:32.311047,399.45,0.693
NSE:EIHOTEL-EQ,SHORT,2025-10-03 14:35:33.397594,399.40,2025-10-03 14:42:06.411573,396.45,0.664
NSE:EIHOTEL-EQ,LONG,2025-10-03 14:42:07.046785,396.80,2025-10-03 14:44:40.857594,400.45,0.882
NSE:EIHOTEL-EQ,LONG,2025-10-03 14:44:42.555922,400.40,2025-10-03 14:45:57.667490,403.75,0.831
NSE:EIHOTEL-EQ,SHORT,2025-10-03 14:45:58.179639,403.00,2025-10-03 14:51:08.149295,400.15,0.763
NSE:EIHOTEL-EQ,SHORT,2025-10-03 14:51:08.585131,400.00,2025-10-03 14:52:17.648636,397.05,0.681
NSE:EIHOTEL-EQ,LONG,2025-10-03 14:55:25.135171,396.15,2025-10-03 14:59:53.887569,399.05,0.662
NSE:GUJGASLTD-EQ,LONG,2025-10-03 09:40:34.542268,433.05,2025-10-03 10:08:50.161256,435.45,0.670
NSE:GUJGASLTD-EQ,SHORT,2025-10-03 10:09:46.715091,435.40,2025-10-03 10:42:43.396038,432.95,0.666
NSE:GUJGASLTD-EQ,LONG,2025-10-03 10:43:05.819363,431.55,2025-10-03 10:46:49.688159,434.65,0.672
NSE:GUJGASLTD-EQ,LONG,2025-10-03 13:39:26.323247,431.55,2025-10-03 14:12:13.146209,434.45,0.666
NSE:INDIGOPNTS-EQ,LONG,2025-10-03 09:35:04.221167,1075.30,2025-10-03 09:50:01.351155,1086.80,1.120
NSE:INDIGOPNTS-EQ,LONG,2025-10-03 09:50:08.550658,1086.80,2025-10-03 09:51:54.559850,1096.00,0.763
NSE:INDIGOPNTS-EQ,SHORT,2025-10-03 09:51:54.964682,1096.00,2025-10-03 10:05:01.581597,1088.10,0.698
NSE:INDIGOPNTS-EQ,SHORT,2025-10-03 12:00:22.072939,1085.50,2025-10-03 12:33:04.241281,1079.40,0.686
NSE:INDIGOPNTS-EQ,LONG,2025-10-03 13:49:57.172062,1083.70,2025-10-03 14:22:28.618421,1090.60,0.669
NSE:INDIGOPNTS-EQ,LONG,2025-10-03 14:23:32.085127,1090.30,2025-10-03 14:56:28.288143,1098.00,0.697
NSE:LMW-EQ,LONG,2025-10-03 09:35:00.251214,14502.00,2025-10-03 10:02:12.042729,14634.00,0.765
NSE:LMW-EQ,LONG,2025-10-03 11:23:24.346384,14648.00,2025-10-03 11:56:24.341830,14750.00,0.792
NSE:LMW-EQ,LONG,2025-10-03 11:56:29.870038,14750.00,2025-10-03 12:09:36.420604,14851.00,0.691
NSE:LMW-EQ,LONG,2025-10-03 12:13:24.238273,14808.00,2025-10-03 12:16:58.303251,14877.00,0.692
NSE:LMW-EQ,SHORT,2025-10-03 12:57:30.088894,14907.00,2025-10-03 13:30:08.371520,14801.00,0.711
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 09:35:00.079658,162.62,2025-10-03 09:36:38.582414,161.51,0.682
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 09:36:38.953486,161.59,2025-10-03 09:44:12.170241,160.47,0.693
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 09:44:12.631583,160.47,2025-10-03 09:47:42.283537,159.31,0.673
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 09:47:42.678824,159.39,2025-10-03 09:49:07.482079,160.40,0.662
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 09:49:08.297593,160.37,2025-10-03 09:51:46.491599,161.49,0.664
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 09:51:47.323966,161.60,2025-10-03 09:55:27.021957,162.71,0.671
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 09:55:27.844863,162.64,2025-10-03 09:59:28.094631,163.76,0.667
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 09:59:28.488208,163.76,2025-10-03 10:02:18.449871,162.60,0.745
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 10:02:18.896176,162.41,2025-10-03 10:05:24.853580,161.43,0.683
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 10:05:25.277572,161.50,2025-10-03 10:14:56.131170,162.58,0.741
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 10:14:56.593574,162.58,2025-10-03 10:30:07.736732,163.70,0.689
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 10:30:08.134424,163.72,2025-10-03 10:47:05.256521,162.61,0.663
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 10:47:05.676187,162.52,2025-10-03 11:02:54.776721,161.40,0.726
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 11:05:05.385966,161.28,2025-10-03 11:29:52.031219,162.37,0.667
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 11:40:51.067894,161.56,2025-10-03 11:52:49.907197,162.59,0.678
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 11:52:51.118719,162.60,2025-10-03 12:00:09.626972,161.51,0.667
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 12:00:10.405413,161.51,2025-10-03 12:25:42.366493,162.78,0.805
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 12:25:42.875330,162.79,2025-10-03 12:35:42.474265,164.00,0.703
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 12:35:42.924397,163.81,2025-10-03 12:47:30.227849,164.97,0.668
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 12:47:31.039942,164.98,2025-10-03 12:48:58.155574,166.07,0.673
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 12:48:58.560403,166.20,2025-10-03 13:13:12.733490,165.09,0.662
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 13:13:13.553483,165.09,2025-10-03 13:37:52.483928,163.85,0.760
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 13:37:53.320752,163.85,2025-10-03 13:51:48.386472,164.89,0.665
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 13:54:40.300076,164.80,2025-10-03 14:05:08.360266,165.95,0.667
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 14:05:09.184417,165.98,2025-10-03 14:18:15.191294,164.84,0.666
NSE:SAMMAANCAP-EQ,SHORT,2025-10-03 14:19:06.174017,165.10,2025-10-03 14:46:06.475960,164.08,0.669
NSE:SAMMAANCAP-EQ,LONG,2025-10-03 14:46:07.256019,164.06,2025-10-03 14:52:36.255834,165.27,0.728
NSE:GPPL-EQ,LONG,2025-10-03 09:35:03.375682,160.40,2025-10-03 09:46:41.609805,161.75,0.773
NSE:GPPL-EQ,LONG,2025-10-03 09:46:55.699540,161.43,2025-10-03 09:49:52.859425,162.67,0.700
NSE:GPPL-EQ,SHORT,2025-10-03 09:49:54.087944,162.00,2025-10-03 09:55:17.439261,161.53,0.701
NSE:GPPL-EQ,SHORT,2025-10-03 10:08:30.853945,161.36,2025-10-03 10:41:30.676885,160.23,0.660
